year,carrier,salida,llegada,dif
2013,EV,2022-05-31T15:00:00Z,2022-05-31T15:10:00Z,10
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:25:00Z,25
2013,MQ,2022-05-31T16:00:00Z,2022-05-31T16:25:00Z,25
2013,B6,2022-05-31T16:00:00Z,2022-05-31T16:12:00Z,12
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:06:00Z,6
2013,WN,2022-05-31T16:00:00Z,2022-05-31T16:05:00Z,5
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:25:00Z,25
2013,AA,2022-05-31T16:00:00Z,2022-05-31T16:30:00Z,30
2013,US,2022-05-31T16:00:00Z,2022-05-31T16:30:00Z,30
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:25:00Z,25
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:34:00Z,34
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:29:00Z,29
2013,9E,2022-05-31T16:00:00Z,2022-05-31T16:35:00Z,35
2013,MQ,2022-05-31T16:00:00Z,2022-05-31T16:35:00Z,35
2013,AA,2022-05-31T16:00:00Z,2022-05-31T16:40:00Z,40
2013,DL,2022-05-31T16:00:00Z,2022-05-31T16:40:00Z,40
2013,DL,2022-05-31T16:00:00Z,2022-05-31T16:40:00Z,40
2013,DL,2022-05-31T16:00:00Z,2022-05-31T16:29:00Z,29
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:41:00Z,41
2013,WN,2022-05-31T16:00:00Z,2022-05-31T16:45:00Z,45
2013,DL,2022-05-31T15:00:00Z,2022-05-31T15:05:00Z,5
2013,YV,2022-05-31T16:00:00Z,2022-05-31T16:50:00Z,50
2013,DL,2022-05-31T16:00:00Z,2022-05-31T16:45:00Z,45
2013,B6,2022-05-31T16:00:00Z,2022-05-31T16:47:00Z,47
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:47:00Z,47
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:29:00Z,29
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:55:00Z,55
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:55:00Z,55
2013,MQ,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,AA,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,B6,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,B6,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,US,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,9E,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,AA,2022-05-31T16:00:00Z,2022-05-31T16:45:00Z,45
2013,DL,2022-05-31T16:00:00Z,2022-05-31T16:15:00Z,15
2013,UA,2022-05-31T16:00:00Z,2022-05-31T16:52:00Z,52
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,WN,2022-05-31T17:00:00Z,2022-05-31T17:05:00Z,5
2013,AA,2022-05-31T17:00:00Z,2022-05-31T17:10:00Z,10
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:53:00Z,53
2013,MQ,2022-05-31T17:00:00Z,2022-05-31T17:05:00Z,5
2013,WN,2022-05-31T16:00:00Z,2022-05-31T16:50:00Z,50
2013,EV,2022-05-31T16:00:00Z,2022-05-31T16:29:00Z,29
2013,MQ,2022-05-31T16:00:00Z,2022-05-31T16:55:00Z,55
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:11:00Z,11
2013,MQ,2022-05-31T17:00:00Z,2022-05-31T17:20:00Z,20
2013,EV,2022-05-31T17:00:00Z,2022-05-31T17:21:00Z,21
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:30:00Z,30
2013,EV,2022-05-31T17:00:00Z,2022-05-31T17:15:00Z,15
2013,MQ,2022-05-31T17:00:00Z,2022-05-31T17:20:00Z,20
2013,AA,2022-05-31T17:00:00Z,2022-05-31T17:25:00Z,25
2013,EV,2022-05-31T17:00:00Z,2022-05-31T17:30:00Z,30
2013,FL,2022-05-31T16:00:00Z,2022-05-31T16:51:00Z,51
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:30:00Z,30
2013,EV,2022-05-31T14:00:00Z,2022-05-31T14:29:00Z,29
2013,B6,2022-05-31T17:00:00Z,2022-05-31T17:30:00Z,30
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:35:00Z,35
2013,9E,2022-05-31T17:00:00Z,2022-05-31T17:40:00Z,40
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:45:00Z,45
2013,UA,2022-05-31T15:00:00Z,2022-05-31T15:51:00Z,51
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:40:00Z,40
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:42:00Z,42
2013,AA,2022-05-31T17:00:00Z,2022-05-31T17:50:00Z,50
2013,B6,2022-05-31T17:00:00Z,2022-05-31T17:47:00Z,47
2013,UA,2022-05-31T17:00:00Z,2022-05-31T17:49:00Z,49
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:45:00Z,45
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:46:00Z,46
2013,AA,2022-05-31T17:00:00Z,2022-05-31T17:55:00Z,55
2013,WN,2022-05-31T17:00:00Z,2022-05-31T17:45:00Z,45
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,US,2022-05-31T17:00:00Z,2022-05-31T17:59:00Z,59
2013,B6,2022-05-31T17:00:00Z,2022-05-31T17:06:00Z,6
2013,US,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,AA,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,EV,2022-05-31T17:00:00Z,2022-05-31T17:59:00Z,59
2013,MQ,2022-05-31T17:00:00Z,2022-05-31T17:59:00Z,59
2013,B6,2022-05-31T17:00:00Z,2022-05-31T17:46:00Z,46
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,AA,2022-05-31T17:00:00Z,2022-05-31T17:59:00Z,59
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:10:00Z,10
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,EV,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,VX,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:10:00Z,10
2013,9E,2022-05-31T18:00:00Z,2022-05-31T18:15:00Z,15
2013,WN,2022-05-31T17:00:00Z,2022-05-31T17:50:00Z,50
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:10:00Z,10
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:15:00Z,15
2013,WN,2022-05-31T17:00:00Z,2022-05-31T17:15:00Z,15
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:12:00Z,12
2013,US,2022-05-31T18:00:00Z,2022-05-31T18:15:00Z,15
2013,US,2022-05-31T18:00:00Z,2022-05-31T18:15:00Z,15
2013,WN,2022-05-31T17:00:00Z,2022-05-31T17:45:00Z,45
2013,DL,2022-05-31T17:00:00Z,2022-05-31T17:00:00Z,0
2013,WN,2022-05-31T18:00:00Z,2022-05-31T18:15:00Z,15
2013,AA,2022-05-31T18:00:00Z,2022-05-31T18:20:00Z,20
2013,EV,2022-05-31T18:00:00Z,2022-05-31T18:25:00Z,25
2013,EV,2022-05-31T18:00:00Z,2022-05-31T18:27:00Z,27
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:30:00Z,30
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:25:00Z,25
2013,MQ,2022-05-31T18:00:00Z,2022-05-31T18:20:00Z,20
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:30:00Z,30
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:29:00Z,29
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:30:00Z,30
2013,EV,2022-05-31T18:00:00Z,2022-05-31T18:29:00Z,29
2013,US,2022-05-31T18:00:00Z,2022-05-31T18:45:00Z,45
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:26:00Z,26
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:45:00Z,45
2013,AA,2022-05-31T18:00:00Z,2022-05-31T18:45:00Z,45
2013,AA,2022-05-31T18:00:00Z,2022-05-31T18:45:00Z,45
2013,EV,2022-05-31T18:00:00Z,2022-05-31T18:47:00Z,47
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,WN,2022-05-31T18:00:00Z,2022-05-31T18:55:00Z,55
2013,US,2022-05-31T18:00:00Z,2022-05-31T18:55:00Z,55
2013,AA,2022-05-31T18:00:00Z,2022-05-31T18:50:00Z,50
2013,DL,2022-05-31T19:00:00Z,2022-05-31T19:00:00Z,0
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:59:00Z,59
2013,MQ,2022-05-31T18:00:00Z,2022-05-31T18:55:00Z,55
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:50:00Z,50
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:00:00Z,0
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:00:00Z,0
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:59:00Z,59
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:00:00Z,0
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:35:00Z,35
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:00:00Z,0
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:14:00Z,14
2013,EV,2022-05-31T19:00:00Z,2022-05-31T19:08:00Z,8
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:45:00Z,45
2013,EV,2022-05-31T19:00:00Z,2022-05-31T19:06:00Z,6
2013,DL,2022-05-31T19:00:00Z,2022-05-31T19:15:00Z,15
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:10:00Z,10
2013,9E,2022-05-31T19:00:00Z,2022-05-31T19:30:00Z,30
2013,WN,2022-05-31T18:00:00Z,2022-05-31T18:40:00Z,40
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:59:00Z,59
2013,VX,2022-05-31T18:00:00Z,2022-05-31T18:00:00Z,0
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:29:00Z,29
2013,MQ,2022-05-31T19:00:00Z,2022-05-31T19:25:00Z,25
2013,EV,2022-05-31T19:00:00Z,2022-05-31T19:25:00Z,25
2013,DL,2022-05-31T19:00:00Z,2022-05-31T19:40:00Z,40
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:29:00Z,29
2013,FL,2022-05-31T19:00:00Z,2022-05-31T19:25:00Z,25
2013,DL,2022-05-31T19:00:00Z,2022-05-31T19:35:00Z,35
2013,YV,2022-05-31T19:00:00Z,2022-05-31T19:32:00Z,32
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:30:00Z,30
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:19:00Z,19
2013,MQ,2022-05-31T17:00:00Z,2022-05-31T17:15:00Z,15
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:37:00Z,37
2013,EV,2022-05-31T19:00:00Z,2022-05-31T19:30:00Z,30
2013,9E,2022-05-31T19:00:00Z,2022-05-31T19:41:00Z,41
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:44:00Z,44
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:30:00Z,30
2013,US,2022-05-31T19:00:00Z,2022-05-31T19:50:00Z,50
2013,MQ,2022-05-31T18:00:00Z,2022-05-31T18:55:00Z,55
2013,EV,2022-05-31T19:00:00Z,2022-05-31T19:44:00Z,44
2013,AA,2022-05-31T19:00:00Z,2022-05-31T19:50:00Z,50
2013,MQ,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:45:00Z,45
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:50:00Z,50
2013,MQ,2022-05-31T19:00:00Z,2022-05-31T19:50:00Z,50
2013,9E,2022-05-31T19:00:00Z,2022-05-31T19:54:00Z,54
2013,9E,2022-05-31T19:00:00Z,2022-05-31T19:50:00Z,50
2013,9E,2022-05-31T19:00:00Z,2022-05-31T19:59:00Z,59
2013,MQ,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:45:00Z,45
2013,AA,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:46:00Z,46
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,MQ,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,AA,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,AA,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,DL,2022-05-31T18:00:00Z,2022-05-31T18:59:00Z,59
2013,DL,2022-05-31T19:00:00Z,2022-05-31T19:45:00Z,45
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,UA,2022-05-31T18:00:00Z,2022-05-31T18:59:00Z,59
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:05:00Z,5
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:19:00Z,19
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:15:00Z,15
2013,MQ,2022-05-31T19:00:00Z,2022-05-31T19:55:00Z,55
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:15:00Z,15
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:16:00Z,16
2013,UA,2022-05-31T19:00:00Z,2022-05-31T19:57:00Z,57
2013,AA,2022-05-31T20:00:00Z,2022-05-31T20:10:00Z,10
2013,AA,2022-05-31T20:00:00Z,2022-05-31T20:10:00Z,10
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:20:00Z,20
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:05:00Z,5
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:20:00Z,20
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:15:00Z,15
2013,EV,2022-05-31T19:00:00Z,2022-05-31T19:52:00Z,52
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:59:00Z,59
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:15:00Z,15
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:15:00Z,15
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:50:00Z,50
2013,EV,2022-05-31T18:00:00Z,2022-05-31T18:25:00Z,25
2013,B6,2022-05-31T20:00:00Z,2022-05-31T20:29:00Z,29
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:16:00Z,16
2013,US,2022-05-31T20:00:00Z,2022-05-31T20:35:00Z,35
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:20:00Z,20
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:30:00Z,30
2013,B6,2022-05-31T20:00:00Z,2022-05-31T20:30:00Z,30
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:30:00Z,30
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:25:00Z,25
2013,AA,2022-05-31T20:00:00Z,2022-05-31T20:30:00Z,30
2013,AA,2022-05-31T20:00:00Z,2022-05-31T20:40:00Z,40
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:29:00Z,29
2013,US,2022-05-31T20:00:00Z,2022-05-31T20:00:00Z,0
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:31:00Z,31
2013,US,2022-05-31T20:00:00Z,2022-05-31T20:44:00Z,44
2013,9E,2022-05-31T20:00:00Z,2022-05-31T20:50:00Z,50
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:35:00Z,35
2013,AA,2022-05-31T20:00:00Z,2022-05-31T20:45:00Z,45
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:50:00Z,50
2013,WN,2022-05-31T20:00:00Z,2022-05-31T20:50:00Z,50
2013,AA,2022-05-31T20:00:00Z,2022-05-31T20:50:00Z,50
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:00:00Z,0
2013,WN,2022-05-31T20:00:00Z,2022-05-31T20:45:00Z,45
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:01:00Z,1
2013,B6,2022-05-31T19:00:00Z,2022-05-31T19:29:00Z,29
2013,DL,2022-05-31T20:00:00Z,2022-05-31T20:59:00Z,59
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:00:00Z,0
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:52:00Z,52
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:55:00Z,55
2013,MQ,2022-05-31T21:00:00Z,2022-05-31T21:00:00Z,0
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:00:00Z,0
2013,MQ,2022-05-31T20:00:00Z,2022-05-31T20:45:00Z,45
2013,WN,2022-05-31T20:00:00Z,2022-05-31T20:45:00Z,45
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:10:00Z,10
2013,B6,2022-05-31T20:00:00Z,2022-05-31T20:56:00Z,56
2013,EV,2022-05-31T21:00:00Z,2022-05-31T21:15:00Z,15
2013,9E,2022-05-31T21:00:00Z,2022-05-31T21:00:00Z,0
2013,UA,2022-05-31T20:00:00Z,2022-05-31T20:50:00Z,50
2013,EV,2022-05-31T21:00:00Z,2022-05-31T21:20:00Z,20
2013,AA,2022-05-31T21:00:00Z,2022-05-31T21:15:00Z,15
2013,UA,2022-05-31T21:00:00Z,2022-05-31T21:14:00Z,14
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:11:00Z,11
2013,EV,2022-05-31T21:00:00Z,2022-05-31T21:29:00Z,29
2013,9E,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,VX,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,AA,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,UA,2022-05-31T21:00:00Z,2022-05-31T21:19:00Z,19
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:29:00Z,29
2013,US,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:35:00Z,35
2013,MQ,2022-05-31T21:00:00Z,2022-05-31T21:35:00Z,35
2013,MQ,2022-05-31T21:00:00Z,2022-05-31T21:40:00Z,40
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,US,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,AA,2022-05-31T21:00:00Z,2022-05-31T21:35:00Z,35
2013,UA,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,UA,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,AA,2022-05-31T21:00:00Z,2022-05-31T21:45:00Z,45
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:40:00Z,40
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:13:00Z,13
2013,EV,2022-05-31T21:00:00Z,2022-05-31T21:50:00Z,50
2013,EV,2022-05-31T21:00:00Z,2022-05-31T21:04:00Z,4
2013,WN,2022-05-31T21:00:00Z,2022-05-31T21:30:00Z,30
2013,B6,2022-05-31T20:00:00Z,2022-05-31T20:35:00Z,35
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:45:00Z,45
2013,VX,2022-05-31T21:00:00Z,2022-05-31T21:55:00Z,55
2013,US,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:05:00Z,5
2013,MQ,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:59:00Z,59
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,WN,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,WN,2022-05-31T21:00:00Z,2022-05-31T21:50:00Z,50
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,UA,2022-05-31T21:00:00Z,2022-05-31T21:59:00Z,59
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:59:00Z,59
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:07:00Z,7
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:02:00Z,2
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:09:00Z,9
2013,US,2022-05-31T22:00:00Z,2022-05-31T22:09:00Z,9
2013,B6,2022-05-31T18:00:00Z,2022-05-31T18:29:00Z,29
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:10:00Z,10
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:05:00Z,5
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:15:00Z,15
2013,MQ,2022-05-31T22:00:00Z,2022-05-31T22:15:00Z,15
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:15:00Z,15
2013,DL,2022-05-31T21:00:00Z,2022-05-31T21:50:00Z,50
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:29:00Z,29
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:00:00Z,0
2013,WN,2022-05-31T21:00:00Z,2022-05-31T21:45:00Z,45
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:20:00Z,20
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:35:00Z,35
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,US,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:24:00Z,24
2013,WN,2022-05-31T22:00:00Z,2022-05-31T22:25:00Z,25
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:29:00Z,29
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:25:00Z,25
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:52:00Z,52
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,B6,2022-05-31T21:00:00Z,2022-05-31T21:59:00Z,59
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:29:00Z,29
2013,EV,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:45:00Z,45
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:40:00Z,40
2013,EV,2022-05-31T22:00:00Z,2022-05-31T22:35:00Z,35
2013,VX,2022-05-31T22:00:00Z,2022-05-31T22:29:00Z,29
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:30:00Z,30
2013,AA,2022-05-31T22:00:00Z,2022-05-31T22:45:00Z,45
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:45:00Z,45
2013,B6,2022-05-31T22:00:00Z,2022-05-31T22:50:00Z,50
2013,DL,2022-05-31T22:00:00Z,2022-05-31T22:50:00Z,50
2013,9E,2022-05-31T22:00:00Z,2022-05-31T22:50:00Z,50
2013,EV,2022-05-31T23:00:00Z,2022-05-31T23:05:00Z,5
2013,FL,2022-05-31T22:00:00Z,2022-05-31T22:29:00Z,29
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:25:00Z,25
2013,EV,2022-05-31T23:00:00Z,2022-05-31T23:05:00Z,5
2013,MQ,2022-05-31T23:00:00Z,2022-05-31T23:00:00Z,0
2013,MQ,2022-05-31T21:00:00Z,2022-05-31T21:25:00Z,25
2013,EV,2022-05-31T23:00:00Z,2022-05-31T23:05:00Z,5
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:00:00Z,0
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:56:00Z,56
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:05:00Z,5
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:05:00Z,5
2013,B6,2022-05-31T23:00:00Z,2022-05-31T23:10:00Z,10
2013,UA,2022-05-31T22:00:00Z,2022-05-31T22:55:00Z,55
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:05:00Z,5
2013,AA,2022-05-31T23:00:00Z,2022-05-31T23:20:00Z,20
2013,9E,2022-05-31T23:00:00Z,2022-05-31T23:15:00Z,15
2013,9E,2022-05-31T23:00:00Z,2022-05-31T23:15:00Z,15
2013,EV,2022-05-31T23:00:00Z,2022-05-31T23:15:00Z,15
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:02:00Z,2
2013,AA,2022-05-31T23:00:00Z,2022-05-31T23:15:00Z,15
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:32:00Z,32
2013,EV,2022-05-31T20:00:00Z,2022-05-31T20:05:00Z,5
2013,US,2022-05-31T23:00:00Z,2022-05-31T23:29:00Z,29
2013,DL,2022-05-31T23:00:00Z,2022-05-31T23:15:00Z,15
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:02:00Z,2
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:08:00Z,8
2013,EV,2022-05-31T23:00:00Z,2022-05-31T23:24:00Z,24
2013,AS,2022-05-31T23:00:00Z,2022-05-31T23:25:00Z,25
2013,DL,2022-05-31T23:00:00Z,2022-05-31T23:25:00Z,25
2013,US,2022-05-31T23:00:00Z,2022-05-31T23:30:00Z,30
2013,DL,2022-05-31T23:00:00Z,2022-05-31T23:33:00Z,33
2013,9E,2022-05-31T23:00:00Z,2022-05-31T23:30:00Z,30
2013,9E,2022-05-31T23:00:00Z,2022-05-31T23:30:00Z,30
2013,UA,2022-05-31T23:00:00Z,2022-05-31T23:29:00Z,29
2013,9E,2022-05-31T23:00:00Z,2022-05-31T23:40:00Z,40
2013,B6,2022-05-31T23:00:00Z,2022-05-31T23:30:00Z,30
2013,B6,2022-05-31T23:00:00Z,2022-05-31T23:29:00Z,29
2013,DL,2022-05-31T23:00:00Z,2022-05-31T23:36:00Z,36
2013,B6,2022-05-31T23:00:00Z,2022-05-31T23:30:00Z,30
